@relation 'MySynapse-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.LinearForwardSelection -D 0 -N 5 -I -K 200 -T 0-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute cumulative_bug_count numeric
@attribute change_log_length numeric
@attribute CountLine_delta numeric
@attribute s25 numeric
@attribute s48 numeric
@attribute s54 numeric
@attribute s92 numeric
@attribute s182 numeric
@attribute s216 numeric
@attribute s254 numeric
@attribute s265 numeric
@attribute s330 numeric
@attribute s332 numeric
@attribute s501 numeric
@attribute s516 numeric
@attribute s679 numeric
@attribute s696 numeric
@attribute s1218 numeric
@attribute s1726 numeric
@attribute s1753 numeric
@attribute s1885 numeric
@attribute s1966 numeric
@attribute s2072 numeric
@attribute s2600 numeric
@attribute s3351 numeric
@attribute s3445 numeric
@attribute s3486 numeric
@attribute s3516 numeric
@attribute s3523 numeric
@attribute s3593 numeric
@attribute s4098 numeric
@attribute s4368 numeric
@attribute s4560 numeric
@attribute s4670 numeric
@attribute bug_introducing {0,1}

@data
1,390,20,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2,156,15,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,21,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,2,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
1,156,14,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,2,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,156,15,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
34,161,4,1,2,0,0,0,0,1,0,0,0,47,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
34,281,0,1,2,0,0,0,0,0,0,0,0,47,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
18,281,0,1,2,0,0,0,0,0,3,0,0,10,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
10,186,97,1,2,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4,186,36,1,2,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
34,413,0,1,2,0,0,0,0,0,0,0,0,47,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
18,206,0,1,2,0,0,0,0,0,3,0,0,10,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2,206,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,257,6,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8,257,29,1,2,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
7,257,6,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9,257,19,1,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
9,257,14,1,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
8,257,11,1,2,0,0,0,0,0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
5,257,18,1,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
10,257,0,1,2,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
5,257,2,1,2,0,0,0,0,0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
5,257,-1,1,2,0,0,0,0,0,0,0,0,10,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
5,257,1,1,2,0,0,0,0,0,0,0,0,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3,257,12,1,2,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,257,114,1,2,0,0,0,0,0,0,0,0,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1,257,27,1,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1,257,46,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1,257,55,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1,257,99,1,2,0,0,0,0,0,0,0,0,28,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1,360,150,3,5,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,171,3,5,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,157,3,5,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,176,3,5,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,239,3,5,0,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,207,3,5,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,222,3,5,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
0,360,57,3,5,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,360,179,3,5,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,360,204,3,5,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,137,3,5,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,360,77,3,5,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,360,175,3,5,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,154,3,5,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,360,113,3,5,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,360,75,3,5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,88,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,57,3,5,0,0,0,0,0,121,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,284,3,5,0,0,0,0,0,8,0,0,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,502,3,5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,43,3,5,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,147,3,5,0,0,0,0,0,8,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,1007,3,5,0,0,0,0,0,42,0,0,158,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,29,3,5,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,43,3,5,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,91,3,5,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,98,3,5,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,385,3,5,0,0,0,0,0,34,0,0,52,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1
1,360,161,3,5,0,0,0,2,0,50,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,163,3,5,0,0,0,0,0,32,0,0,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,276,3,5,0,0,0,0,0,4,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,287,3,5,0,0,0,0,0,32,0,0,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,1101,3,5,0,0,0,0,0,178,0,0,182,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,132,3,5,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,260,3,5,0,0,0,0,0,36,0,0,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,301,3,5,0,0,0,0,0,56,0,0,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,31,3,5,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,54,3,5,0,0,0,21,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,415,3,5,0,0,0,0,0,48,0,0,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,46,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,48,3,5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
0,360,268,3,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,360,45,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,84,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,28,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,318,3,5,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
0,360,140,3,5,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,360,107,3,5,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,360,53,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,53,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,51,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,51,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,45,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,52,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,52,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,49,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,88,3,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,40,3,5,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,73,3,5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,33,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,46,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,47,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,48,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,29,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,52,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
0,360,50,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,360,83,3,5,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,116,3,5,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,78,3,5,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,37,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,186,3,5,0,0,0,0,0,22,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,78,3,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,125,3,5,0,0,0,0,0,6,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,118,3,5,0,0,0,0,0,6,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,123,3,5,0,0,0,0,0,6,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,239,3,5,0,0,0,0,0,6,0,0,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,154,3,5,0,0,0,0,0,6,0,0,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,158,3,5,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,38,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,360,16,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,70,3,5,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,388,3,5,0,0,0,0,0,26,0,0,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,490,3,5,0,0,0,0,0,22,0,0,46,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1
1,360,144,3,5,0,0,0,0,0,61,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,237,3,5,0,0,0,0,0,14,0,0,60,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,503,3,5,0,0,2,16,0,16,0,0,34,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,719,3,5,0,0,0,0,0,28,0,0,114,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,36,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,219,3,5,0,0,0,0,0,0,0,0,22,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,1
1,360,155,3,5,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,895,3,5,0,0,0,0,0,36,0,0,108,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,493,3,5,0,0,0,0,0,84,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,218,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1,360,441,3,5,0,0,0,0,0,26,0,0,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,262,3,5,0,0,0,0,0,32,0,0,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,360,385,3,5,0,0,0,0,0,40,0,0,48,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,108,3,5,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,91,3,5,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,88,3,5,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,155,3,5,0,0,0,0,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,136,3,5,0,0,0,0,0,0,0,0,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,109,3,5,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,94,3,5,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,125,3,5,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,128,3,5,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,360,166,3,5,0,0,0,0,0,0,0,0,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,181,3,5,0,0,0,0,0,0,0,0,24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,103,3,5,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,113,3,5,0,0,0,0,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,36,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,34,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,115,3,5,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,84,3,5,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,99,3,5,0,0,0,0,0,21,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,104,3,5,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,345,3,5,0,0,0,0,0,4,0,0,92,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,169,3,5,0,0,0,0,0,0,0,0,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,287,3,5,0,0,0,0,0,0,0,0,36,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,119,3,5,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,117,3,5,0,0,0,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,125,3,5,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,360,128,3,5,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2,164,38,1,2,0,0,0,0,0,20,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,164,41,1,2,0,0,0,0,0,22,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,164,6,1,2,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1
2,174,1,1,2,0,0,0,0,0,2,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,174,1,1,2,0,0,0,0,0,24,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,174,0,1,2,0,0,0,0,0,13,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,174,1,1,2,0,0,0,0,0,11,0,0,23,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
2,174,0,1,2,0,0,0,0,0,14,0,0,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,174,0,1,2,0,0,0,0,0,42,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,174,41,1,2,0,0,0,0,0,18,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,174,43,1,2,0,0,0,0,0,20,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,185,5,1,2,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,185,3,1,2,0,0,1,0,0,18,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,185,5,1,2,0,0,1,0,0,24,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,274,0,1,2,0,0,0,0,0,21,0,0,79,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,274,0,1,2,0,0,0,0,0,17,0,0,26,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,274,0,1,2,0,0,0,0,0,2,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,274,0,1,2,0,0,0,0,0,16,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,274,-2,1,2,0,0,0,0,0,89,0,0,91,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,274,0,1,2,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,274,0,1,2,0,0,0,0,0,18,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,274,0,1,2,0,0,0,0,0,28,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,274,6,1,2,0,0,0,0,0,26,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,274,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
